CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
101001187120,10/02/2014 08:12:29 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1799 Centre St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2018,A,1799 Centre St,02132,42.2877,-71.153,Constituent Call
101001188907,10/03/2014 08:28:56 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,15 Breck Ave  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2204,R3,15 Breck Ave,02135,42.3499,-71.1681,Self Service
101001188844,10/03/2014 04:51:05 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4983-4985 Washington St  West Roxbury  MA  02132,12,06,6,E5,West Roxbury,12,Ward 20,2005,R3,4983-4985 Washington St,02132,42.2672,-71.151,Constituent Call
101001188436,10/03/2014 12:28:54 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1234 Soldiers Field Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2205,C,1234 Soldiers Field Rd,02135,42.3637,-71.1364,Constituent Call
101001209825,11/03/2014 10:01:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001209826,11/03/2014 10:02:00 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,88 Marlborough St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,506,CM,88 Marlborough St,02116,42.3534,-71.0759,Constituent Call
101001210235,11/03/2014 03:48:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001210853,11/04/2014 11:54:14 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,23 Joy St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,503,CM,23 Joy St,02114,42.3591,-71.0649,Constituent Call
101001210687,11/04/2014 09:48:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Whitman St  Dorchester  MA  02124,8,07,4,B3,Dorchester,9,Ward 17,1708,R4,29 Whitman St,02124,42.2861,-71.077,Constituent Call
101001211915,11/05/2014 01:38:15 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,64 Hemenway St  Boston  MA  02115,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,406,A,64 Hemenway St,02115,42.3447,-71.0895,Constituent Call
101001211991,11/05/2014 02:24:46 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,113 Salem St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,RC,113 Salem St,02113,42.3643,-71.0554,Constituent Call
101001212045,11/05/2014 03:34:52 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001211651,11/05/2014 10:37:50 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Parker St  Charlestown  MA  02129,3,1A,1,A15,Charlestown,2,Ward 2,207,R1,29 Parker St,02129,42.3829,-71.0794,Constituent Call
101001189890,10/06/2014 11:23:03 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,502 Norfolk St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1802,R3,502 Norfolk St,02126,42.2792,-71.089,Constituent Call
101001191166,10/07/2014 03:06:28 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,30-32 Hano St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,30-32 Hano St,02134,42.356,-71.137,Constituent Call
101001212628,11/06/2014 12:39:00 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,595 E Sixth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,702,R3,595 E Sixth St,02127,42.333,-71.0366,Constituent Call
101001191171,10/07/2014 03:07:50 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,34-36 Hano St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,34-36 Hano St,02134,42.3559,-71.137,Constituent Call
101001191176,10/07/2014 03:08:52 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,38-40 Hano St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,38-40 Hano St,02134,42.3558,-71.137,Constituent Call
101001212662,11/06/2014 01:00:41 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,102 Endicott St  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,304,R4,102 Endicott St,02113,42.3643,-71.0575,Constituent Call
101001191179,10/07/2014 03:10:05 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,42-44 Hano St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,42-44 Hano St,02134,42.3558,-71.1371,Constituent Call
101001191163,10/07/2014 03:05:33 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,26-28 Hano St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R2,26-28 Hano St,02134,42.356,-71.1369,Constituent Call
101001212921,11/06/2014 06:53:11 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,570-572 Dorchester Ave  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,706,CL,570-572 Dorchester Ave,02127,42.3302,-71.0567,Constituent Call
101001191257,10/07/2014 03:30:29 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,455 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R3,455 Cambridge St,02134,42.3543,-71.1361,Constituent Call
101001190548,10/07/2014 07:27:00 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,380 Washington St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,22,2203,,380 Washington St,02135,42.3594,-71.0587,Constituent Call
101001213555,11/07/2014 03:15:28 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2-10 Commonwealth Ave  Boston  MA  02116,4,1C,8,D4,Back Bay,14,05,506,,2-10 Commonwealth Ave,02116,42.3532,-71.0718,Constituent Call
101001191596,10/08/2014 08:23:39 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,742 E Fourth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,R2,742 E Fourth St,02127,42.3349,-71.0348,Constituent Call
101001213703,11/07/2014 06:09:33 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Monsignor Dennis F O'Callaghan Way  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,07,707,E,21 Monsignor Dennis F O'Callaghan Way,02127,42.3251,-71.0534,Constituent Call
101001191670,10/08/2014 08:59:52 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,451 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,RC,451 Cambridge St,02134,42.3544,-71.136,Constituent Call
101001213272,11/07/2014 11:36:57 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,111 Neponset Ave  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1605,R3,111 Neponset Ave,02122,42.2946,-71.053,Constituent Call
101001213717,11/07/2014 06:57:43 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1663 Columbia Rd  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,07,701,E,1663 Columbia Rd,02127,42.3291,-71.0352,Self Service
101001192185,10/08/2014 02:06:48 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Montgomery St & Union Park  Boston  MA,4,1C,2,D4,South End,6,Ward 4,401,,INTERSECTION Montgomery St & Union Park,,42.344,-71.0727,Constituent Call
101001213622,11/07/2014 03:54:14 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1690 Washington St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,CD,1690 Washington St,02118,42.337,-71.0757,Self Service
101001213472,11/07/2014 02:19:14 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001191721,10/08/2014 09:30:32 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,91A-91B Hudson St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R1,91A-91B Hudson St,02111,42.3486,-71.0611,Constituent Call
101001213089,11/07/2014 09:13:44 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Lawn St  Mission Hill  MA  02120,9,10A,6,B2,Mission Hill,11,Ward 10,1006,R1,11 Lawn St,02120,42.3267,-71.104,Constituent Call
101001193708,10/10/2014 12:42:05 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,36 Floyd St  Dorchester  MA  02124,8,07,4,B3,Greater Mattapan,9,Ward 14,1412,R3,36 Floyd St,02124,42.2896,-71.0883,Constituent Call
101001193227,10/09/2014 01:47:18 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Langford Park  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1204,EA,8 Langford Park,02119,42.3224,-71.0793,Constituent Call
101001193847,10/10/2014 09:18:59 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,18 Richardson St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2205,R2,18 Richardson St,02135,42.3613,-71.1431,Constituent Call
101001193803,10/10/2014 08:52:38 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001194014,10/10/2014 11:14:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Hancock St  Boston  MA  02114,3,1B,1,A1,Beacon Hill,3,Ward 3,306,CM,25 Hancock St,02114,42.3604,-71.0647,Constituent Call
101001214170,11/09/2014 09:02:21 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,75 Kilsyth Rd  Brighton  MA  02135,,04,9,D14,Allston / Brighton,15,Ward 21,2112,A,75 Kilsyth Rd,02135,42.34,-71.1446,Self Service
101001193739,10/10/2014 08:09:33 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Longwood Ave & Palace Rd  Boston  MA,4,10A,8,B2,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 4,410,,INTERSECTION Longwood Ave & Palace Rd,,42.3361,-71.1009,Constituent Call
101001214236,11/10/2014 08:17:49 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214244,11/10/2014 08:21:35 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214719,11/10/2014 02:34:49 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,596 Tremont St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,901,CC,596 Tremont St,02118,42.3429,-71.0732,Constituent Call
101001214241,11/10/2014 08:19:55 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214520,11/10/2014 11:52:30 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,480-486 Norfolk St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1802,A,480-486 Norfolk St,02126,42.2797,-71.0885,Constituent Call
101001214542,11/10/2014 12:08:00 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,22 Maryland St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1310,R3,22 Maryland St,02125,42.3112,-71.0553,Constituent Call
101001214257,11/10/2014 08:28:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214255,11/10/2014 08:25:55 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214280,11/10/2014 08:46:03 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214414,11/10/2014 10:21:36 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Garden Court St & Prince St  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,,INTERSECTION Garden Court St & Prince St,,42.3641,-71.0534,Self Service
101001214251,11/10/2014 08:23:58 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001214713,11/10/2014 02:27:46 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001215157,11/11/2014 12:06:56 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,448 Park Dr  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 21,2101,CD,448 Park Dr,02215,42.3453,-71.1048,Constituent Call
101001215067,11/11/2014 08:54:32 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,31-31A Grove St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,A,31-31A Grove St,02114,42.36,-71.0689,Self Service
101001215752,11/12/2014 11:36:47 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Hammond St  Mission Hill  MA  02120,4,10B,7,D4,Mission Hill,13,09,903,,10 Hammond St,02120,42.3347,-71.0827,Constituent Call
101001215417,11/12/2014 07:42:59 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,363-365 Washington St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2203,RC,363-365 Washington St,02135,42.3493,-71.1532,Constituent Call
101001215605,11/12/2014 09:49:09 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,44 Boylston St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 19,1901,R3,44 Boylston St,02130,42.3181,-71.1082,Constituent Call
101001216035,11/12/2014 03:31:15 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,292 Summit Ave  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2110,R3,292 Summit Ave,02135,42.3443,-71.1388,Constituent Call
101001215576,11/12/2014 09:31:01 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,25 Temple St  Boston  MA  02114,3,1B,1,A1,Beacon Hill,3,03,306,CM,25 Temple St,02114,42.3605,-71.0638,Constituent Call
101001215414,11/12/2014 07:41:28 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Colliston Rd  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2112,R2,9 Colliston Rd,02135,42.3399,-71.1454,Constituent Call
101001216027,11/12/2014 03:27:46 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,17-21 Washington St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 21,2110,CL,17-21 Washington St,02135,42.3429,-71.1411,Constituent Call
101001215572,11/12/2014 09:29:38 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,68-74 Sumner St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1306,CM,68-74 Sumner St,02125,42.3171,-71.0619,Constituent Call
